Unnamed: 0,user,tweet,s,v,p,time,sentiment clause,chinese frame net,sentiment,sentiment cause,subject sentiment,subject sentiment cause,subject sentiment clause,tweet_id
7490,justissam,老板SEX10升级到#android3.0?，升级前资料有备份到SD卡，但3.0不能读取2.3(2.1)资料?(应该是app吧),老板,升级,SEX10,8/5/11 2:56,,,neutral,,neutral,,,29120
7491,justissam,老板SEX10升级到#android3.0?，升级前资料有备份到SD卡，但3.0不能读取2.3(2.1)资料?(应该是app吧),老板,备份,资料,8/5/11 2:56,,,neutral,,neutral,,,29120
7502,justissam,下次不会骑机车尬到武陵，又累又冷。朋友开车塞在离入口10k。好天气赚到：）,朋友,开,车,2/18/12 3:58,,,neutral,,neutral,,,25441
7504,justissam,再次证明，意志力跟有心，没有不可能。老弱小三强2周环岛游[#bike#台湾用骑的最美,老弱小三强,环岛,,5/18/12 1:56,,,neutral,,neutral,,,10994
7505,justissam,再次证明，意志力跟有心，没有不可能。老弱小三强2周环岛游[#bike#台湾用骑的最美,老弱小三强,騎,bike,5/18/12 1:56,,,neutral,,neutral,,,10994
7507,justissam,老板已经问经销商，n次的#iPhone4S,老板,问,经销商,6/18/12 3:05,,,neutral,,neutral,,,4919
7508,justissam,老板已经问经销商，n次的#iPhone4S,老板,问,iPhone4S,6/18/12 3:05,,,neutral,,neutral,,,4919
7522,justissam,感谢廖爸有随身药品，出手相救，不然真的就在环山部落回不来了，大家出门记得保暖跟防风雨啊~,廖爸,有,药品,2/20/12 4:53,,,positive,感谢,neutral,,,24253
7523,justissam,感谢廖爸有随身药品，出手相救，不然真的就在环山部落回不来了，大家出门记得保暖跟防风雨啊~,廖爸,救,justissam,2/20/12 4:53,,,positive,感谢,neutral,,,24253
7556,justissam,老板开了一个公司line群族，(登楞~～)好想删掉这个app,老板,开,公司line群族,10/2/13 1:25,,,negative,好想删掉这个app,neutral,,,8598
7588,justissam,"感谢祥哥赐经典机一台,哲纬赞助三颗硬碟｡#ibook",哲纬,赞助,硬碟,11/1/13 12:34,,,positive,感谢,neutral,,,26114
7589,justissam,"感谢祥哥赐经典机一台,哲纬赞助三颗硬碟｡#ibook",祥哥,赐,ibook,11/1/13 12:34,,,positive,感谢,neutral,,,26114
7638,justissam,@ffred真巧，中午也刚好跑去中天眼镜，新店，配新眼镜:D，据同事说，框都是中国制造。,同事,说,框都是中国制造,8/18/11 9:41,,,neutral,,neutral,,,21186
7643,justissam,六日跟朋友访同礼部落；达道·莫那头目，演唱自己做的歌，[达道·莫那今年82岁，所有事都自己动手来，真的很厉害。希望我吃到82岁，还能到山里走走。#头目#太鲁阁族#立雾山,达道·莫那头目,演唱,自己做的歌,9/24/12 15:53,,,neutral,,neutral,,,27395
7645,justissam,六日跟朋友访同礼部落；达道·莫那头目，演唱自己做的歌，[达道·莫那今年82岁，所有事都自己动手来，真的很厉害。希望我吃到82岁，还能到山里走走。#头目#太鲁阁族#立雾山,达道·莫那头目,做,歌,9/24/12 15:53,,,neutral,,neutral,,,27395
7680,justissam,谢谢土木技师公会许小姐，说了至少5次，我很适合去读师大传播，听了真的满爽的，害我认真考虑一下要不要去考UU//,土木技师公会许小姐,说,我很适合去读师大传播,10/9/09 15:50,爽,,positive,,neutral,,,14415
7681,justissam,#单车贺！骑很累睡路边单车社，新增一名社员，欢迎忠兴的加入^^,忠兴,加入,,8/12/11 13:36,,,positive,欢迎,neutral,,,13173
7696,justissam,到家了，感谢纬规划#花东之旅（订车票，房，大掌柜）。心很满足：）,纬,订,大掌柜,9/12/11 16:39,,,positive,心很满足,neutral,,,11033
7697,justissam,到家了，感谢纬规划#花东之旅（订车票，房，大掌柜）。心很满足：）,纬,订,车票,9/12/11 16:39,,,positive,心很满足,neutral,,,11033
7698,justissam,到家了，感谢纬规划#花东之旅（订车票，房，大掌柜）。心很满足：）,纬,规划,花东之旅,9/12/11 16:39,,,positive,心很满足,neutral,,,11033
7700,justissam,到家了，感谢纬规划#花东之旅（订车票，房，大掌柜）。心很满足：）,纬,订,房,9/12/11 16:39,,,positive,心很满足,neutral,,,11033
7701,justissam,刚刚被客户进行一个「拉正」的动作，喵的~~,客户,拉正,justissam,5/7/11 10:53,,,negative,喵的,neutral,,,23442
7716,justissam,@jimmysu影片拍的真好。我单车现在变成晾衣架=口=,jimmysu,拍,影片,3/13/14 2:32,,,positive,影片拍的真好,neutral,,,9972
7734,justissam,巴栖松全员圆满达阵，正在中巴下台七。又把出登山口纪录往前推,巴栖松全员,达阵,,6/16/13 16:45,,,neutral,,neutral,,,6630
7735,justissam,巴栖松全员圆满达阵，正在中巴下台七。又把出登山口纪录往前推,巴栖松全员,在,中巴,6/16/13 16:45,,,neutral,,neutral,,,6630
7737,justissam,巴栖松全员圆满达阵，正在中巴下台七。又把出登山口纪录往前推,巴栖松全员,下,台七,6/16/13 16:45,,,neutral,,neutral,,,6630
7749,justissam,大家总共背应该有一百公升水上来。午餐中,大家,吃,午餐,6/9/12 4:28,,,neutral,,neutral,,,11637
7750,justissam,大家总共背应该有一百公升水上来。午餐中,大家,上来,,6/9/12 4:28,,,neutral,,neutral,,,11637
7751,justissam,大家总共背应该有一百公升水上来。午餐中,大家,背,水,6/9/12 4:28,,,neutral,,neutral,,,11637
7765,justissam,对两位勇脚果然只能止止痒。在外澳伯朗咖啡馆,两位勇脚,在,外澳伯朗咖啡馆,6/23/12 5:05,,,neutral,,neutral,,,15773
7789,justissam,昨天一个位朋友聊天(上课)，他说，大家愿意存3个月甚至更久，去买3C产品，却不愿意花3年时间，投资(看书、进修)自己。,朋友,聊天,,11/9/11 8:59,,,neutral,,neutral,,,28553
7790,justissam,昨天一个位朋友聊天(上课)，他说，大家愿意存3个月甚至更久，去买3C产品，却不愿意花3年时间，投资(看书、进修)自己。,朋友,说,大家愿意存3个月甚至更久，去买3C产品，却不愿意花3年时间，投资(看书、进修)自己,11/9/11 8:59,,,neutral,,neutral,,,28553
7809,justissam,一个35岁的台北人谈当年教育,35岁的台北人,谈,当年教育,8/8/15 9:16,,,neutral,,neutral,,,7451
7834,justissam,有海景villa，离垦丁10k。通舖500元还含早餐。讚啦。感谢廖爸建议。@南青潜水,廖爸,建议,南青潜水,1/23/12 10:01,,,neutral,,neutral,,,25412
7838,justissam,"电脑还是怪怪的Orz，小弟用电脑以来，第一次这么不顺的....妈说要灌""四无啦丸""进去。",妈,说,"要灌""四无啦丸""进去",3/21/08 5:17,,,neutral,,neutral,,,28578
7839,justissam,阿芳入坑了，好样的，good。#mbp,阿芳,買,mbp,2/27/12 10:57,,,positive,好样的，good,neutral,,,11908
7861,justissam,[老板:阿贤这歌很老，我们当兵在听的，你听过?贤:没有说]纯真年代1-台湾经典校园民谣(+播放清单):via@youtube,贤,说,没有说,1/14/14 2:46,,,neutral,,neutral,,,13802
7862,justissam,[老板:阿贤这歌很老，我们当兵在听的，你听过?贤:没有说]纯真年代1-台湾经典校园民谣(+播放清单):via@youtube,老板,说,阿贤这歌很老，我们当兵在听的，你听过?,1/14/14 2:46,,,neutral,,neutral,,,13802
7871,justissam,今天感谢廖爸安排基隆山、茶壶山和半屏山。好漂亮。右脚不知何时拉伤，下坡好辛苦::@@::#瑞芳,廖爸,安排,基隆山、茶壶山和半屏山,10/22/11 15:16,,,positive,好漂亮,neutral,,,18038
7886,justissam,"今天我买了新头灯,妈妈买了新冰箱#hitachi#BlackDiamond",妈妈,买,冰箱,9/13/13 13:18,,,neutral,,neutral,,,16900
7887,justissam,型男大主厨，等等有好料（廖）(^^),型男大主厨,煮飯,好料,11/18/11 12:07,(^^),,positive,,neutral,,,17409
7897,justissam,"好穗牵新车,第一次就泉源路尬上中正山,轻轻松松",好穗,牵,新车,5/18/13 6:41,,,neutral,,neutral,,,20384
7898,justissam,"好穗牵新车,第一次就泉源路尬上中正山,轻轻松松",好穗,上,中正山,5/18/13 6:41,,,positive,轻轻松松,neutral,,,20384
7941,justissam,感谢阿芳要拿书本，跟光碟给我参考＜（＿＿）＞,阿芳,给,justissam,11/13/09 4:16,,,positive,感谢,neutral,,,14045
7942,justissam,感谢阿芳要拿书本，跟光碟给我参考＜（＿＿）＞,阿芳,给,书本,11/13/09 4:16,,,positive,感谢,neutral,,,14045
7943,justissam,感谢阿芳要拿书本，跟光碟给我参考＜（＿＿）＞,阿芳,给,光碟,11/13/09 4:16,,,positive,感谢,neutral,,,14045
7949,justissam,王董请喝星冰勒,王董,请,星冰勒,6/24/11 13:29,,,neutral,,neutral,,,22783
8004,justissam,感谢西坑林道溪中泡茶。哲纬，这种半骑半泡茶，一定要找，就算没单车，慢跑也要跟你们去。又可听廖爸、祥哥和姐夫，登山之谈，一整个讚。,廖爸、祥哥和姐夫,說,登山之谈,7/3/11 15:25,,,positive,一整个讚,neutral,,,16739
8009,justissam,刚刚一群车友下车，继续往台东。(@花莲火车玷w/4others)[pic]:,车友,下,车,10/8/11 1:55,,,neutral,,neutral,,,18590
8010,justissam,刚刚一群车友下车，继续往台东。(@花莲火车玷w/4others)[pic]:,车友,往,台东,10/8/11 1:55,,,neutral,,neutral,,,18590
8032,justissam,@NintendoGC某个最近去教召过的前同事MSN写道：「别再相信教召很凉的谣言了」～XD(真假!!我老弱残兵，不妙-..-),前同事,写,别再相信教召很凉的谣言了,4/25/11 10:58,,,neutral,,neutral,,,20141
8034,justissam,马克新居落成，廖爸泡茶中,廖爸,泡茶,,5/20/12 6:36,,,neutral,,neutral,,,10596
8036,justissam,马克新居落成，廖爸泡茶中,马克,落成,马克新居,5/20/12 6:36,,,neutral,,neutral,,,10596
8047,justissam,2011-04-05贤跟宇跳耀@花莲住海边#Hualien#住海边#friend,宇,@,花莲住海边,4/13/11 11:26,,,neutral,,neutral,,,8399
8048,justissam,2011-04-05贤跟宇跳耀@花莲住海边#Hualien#住海边#friend,贤,@,花莲住海边,4/13/11 11:26,,,neutral,,neutral,,,8399
8049,justissam,2011-04-05贤跟宇跳耀@花莲住海边#Hualien#住海边#friend,贤,跳耀,,4/13/11 11:26,,,neutral,,neutral,,,8399
8050,justissam,2011-04-05贤跟宇跳耀@花莲住海边#Hualien#住海边#friend,宇,跳耀,,4/13/11 11:26,,,neutral,,neutral,,,8399
8069,justissam,[问卷]有客户在做电子书调查，大家可以帮忙填一下吗(有用使用过就可以了)[感恩啊,客户,调查,电子书,4/6/12 5:55,,,neutral,,neutral,,,21441
8078,justissam,"帮SOHO客户设计的盾牌奖牌,看到成品,又送一个给我,好开放心｡#镇西堡#超马#新北市13知路跑",SOHO客户,送,justissam,12/2/13 16:18,,,positive,好开放心,neutral,,,25462
8098,justissam,老公出海补鱼,老公,补,鱼,2/15/13 4:46,,,neutral,,neutral,,,28951
8099,justissam,老公出海补鱼,老公,出海,,2/15/13 4:46,,,neutral,,neutral,,,28951
8104,justissam,#Lightroom登愣~～～我的编目在旧电脑里，被老板搬回家了...重新挑照片跟调亮吧(抖),老板,回家,,9/1/11 6:58,,,neutral,,neutral,,,12989
8105,justissam,#Lightroom登愣~～～我的编目在旧电脑里，被老板搬回家了...重新挑照片跟调亮吧(抖),老板,搬,旧电脑,9/1/11 6:58,,,neutral,,neutral,,,12989
8120,justissam,神兽大雄哥跟2266队帽@将军领,神兽大雄哥,戴,2266队帽,5/5/12 4:42,,,neutral,,neutral,,,6567
8140,justissam,妈妈爱心蚊香,妈妈,做,蚊香,11/10/15 13:25,,,neutral,,neutral,,,6936
8153,justissam,祥哥、廖爸、哲纬(@碧潭吊桥)[pic]:,祥哥,@,碧潭吊桥,7/2/11 23:12,,,neutral,,neutral,,,12514
8154,justissam,祥哥、廖爸、哲纬(@碧潭吊桥)[pic]:,廖爸,@,碧潭吊桥,7/2/11 23:12,,,neutral,,neutral,,,12514
8155,justissam,祥哥、廖爸、哲纬(@碧潭吊桥)[pic]:,哲纬,@,碧潭吊桥,7/2/11 23:12,,,neutral,,neutral,,,12514
8162,justissam,庆祝修哥单攻屏风山。烘炉地泡茶,修哥,单攻,屏风山,3/30/12 15:30,,,positive,庆祝,neutral,,,27804
8167,justissam,中午隔壁老板兜售我打折的#eVent外套。(好想要)。刚刚云林马克、美美姐问有缺装备吗。(很认真想了5分钟)。好哩加在没预算了。,美美姐,问,justissam,11/7/13 8:58,,,neutral,,neutral,,,24008
8168,justissam,中午隔壁老板兜售我打折的#eVent外套。(好想要)。刚刚云林马克、美美姐问有缺装备吗。(很认真想了5分钟)。好哩加在没预算了。,隔壁老板,兜售,打折  的#eVent外套,11/7/13 8:58,,,neutral,,neutral,,,24008
8169,justissam,中午隔壁老板兜售我打折的#eVent外套。(好想要)。刚刚云林马克、美美姐问有缺装备吗。(很认真想了5分钟)。好哩加在没预算了。,云林马克,问,justissam,11/7/13 8:58,,,neutral,,neutral,,,24008
8170,justissam,中午隔壁老板兜售我打折的#eVent外套。(好想要)。刚刚云林马克、美美姐问有缺装备吗。(很认真想了5分钟)。好哩加在没预算了。,云林马克,问,有缺装备吗,11/7/13 8:58,,,neutral,,neutral,,,24008
8171,justissam,中午隔壁老板兜售我打折的#eVent外套。(好想要)。刚刚云林马克、美美姐问有缺装备吗。(很认真想了5分钟)。好哩加在没预算了。,美美姐,问,有缺装备吗,11/7/13 8:58,,,neutral,,neutral,,,24008
8177,justissam,@jimmysu哥的TT拿来晒棉被，我只有Giant跟YAMAHA来晒登山装备。(真的是对TT有爱),jimmysu,晒,棉被,12/5/13 3:02,,,neutral,,neutral,,,12904
8179,justissam,@jimmysu哥的TT拿来晒棉被，我只有Giant跟YAMAHA来晒登山装备。(真的是对TT有爱),jimmysu,用,TT,12/5/13 3:02,,,neutral,,neutral,,,12904
8181,justissam,想说今天是不是连网路也不想上班，好慢。结果同事安装了FOXY...想让电脑网路早点升天，请爱用FOXY,同事,安装,FOXY,8/29/11 4:22,,,neutral,,neutral,,,18463
8230,justissam,5.5太老了，客户都用更新的版本#adobe,客户,用,更新的版本,6/11/14 6:42,,,neutral,,neutral,,,5021
8242,justissam,给TXT档，但对方一定要doc档，你说奇怪不奇怪。#docnotatallplease#电脑档案就是doc,对方,要,doc档,5/11/11 8:22,,,neutral,,neutral,,,12022
8285,justissam,星期天吃饭遇到，新娘子葳。昨天吃饭遇到十年前好同事，欣莹。用约的也没这么巧。克菲现在在「几分甜」。#fb,克菲,在,几分甜,4/28/11 1:30,,,neutral,,neutral,,,13640
8288,justissam,阿蓝跟我要钱了...5400大洋，好贵==++前轮避震就3500,阿蓝,要,5400大洋,12/25/09 2:43,,,negative,好贵,neutral,,,28534
8291,justissam,@jimmysu小的去年带队走过两次。昨朋友也在讨论这新闻。今年不知要不要再带队去走这条。不过户外运动一切就是小心为上,朋友,讨论,新闻,3/22/15 5:43,,,neutral,,neutral,,,19592
8297,justissam,谢谢阿彬帮我特别求的，恋爱御手，跟李拜丝衣服：）,阿彬,送,李拜丝衣服,7/13/12 0:54,,,positive,谢谢,neutral,,,21442
8298,justissam,谢谢阿彬帮我特别求的，恋爱御手，跟李拜丝衣服：）,阿彬,給,恋爱御手,7/13/12 0:54,,,positive,谢谢,neutral,,,21442
8299,justissam,谢谢阿彬帮我特别求的，恋爱御手，跟李拜丝衣服：）,阿彬,求,恋爱御手,7/13/12 0:54,,,positive,谢谢,neutral,,,21442
8313,justissam,双萤老妈#牛仔很忙,老妈,用,双萤,8/6/14 14:30,,,neutral,,neutral,,,18213
8317,justissam,刚去买光碟片，柜台放了两台预订的#SurfacePro4黄色小屋店员说卖了一百台,黃色小屋店员,说,卖了一百台,12/22/15 4:19,,,neutral,,neutral,,,17332
8318,justissam,刚去买光碟片，柜台放了两台预订的#SurfacePro4黄色小屋店员说卖了一百台,黄色小屋店员,卖,SurfacePro4,12/22/15 4:19,,,neutral,,neutral,,,17332
8331,justissam,好像有网友说，Sony笔电萤幕不错，但我找不到可以佐证的资料。而且找资料过程发现，NB几乎都是镜面天下...镜面会反光，对老人视力是一大伤害，雾面机种剩IBM、跟HP的中高阶商业机种，约6~7万起跳Orz。暗凸==凸,网友,说,Sony笔电萤幕不错,11/10/09 2:55,,,neutral,,neutral,,,29994
