Unnamed: 0,tweet_id,user,tweet,s,v,p,time,sentiment clause,chinese frame net,sentiment,sentiment cause,frame_name,subject sentiment,subject sentiment cause,subject sentiment clause
2898,18586,fqworld,说(这个牛排...实在太正点啦)，光看就觉得好想嚼下去啊,fqworld,看,牛排,2010-07-05T04:08:43,,,positive,正点,Perception_active-Look,positive,正点,
2899,28449,fqworld,说研究Flickr新页面,fqworld,研究,Flickr新页面,2010-06-28T14:44:24,,,neutral,,Scrutiny,neutral,,
2900,13157,fqworld,说早上带NexusOne出门去会议，看到的人都好羨慕喔,fqworld,带,NexusOne,2010-02-03T04:02:20,,,neutral,,Bringing,neutral,,
2901,13157,fqworld,说早上带NexusOne出门去会议，看到的人都好羨慕喔,fqworld,去,会议,2010-02-03T04:02:20,,,neutral,,Motion,neutral,,
2902,13157,fqworld,说早上带NexusOne出门去会议，看到的人都好羨慕喔,人,看到,带NexusOne出门去会议,2010-02-03T04:02:20,,,neutral,,Perception_active-Look,neutral,,
2903,19044,fqworld,说早餐：烧饼蛋+温豆浆+苹果牛奶，真营养啊~,fqworld,吃,早餐,2010-07-01T00:53:42,,,neutral,,Ingestion,neutral,,
2904,19044,fqworld,说早餐：烧饼蛋+温豆浆+苹果牛奶，真营养啊~,fqworld,吃,烧饼蛋,2010-07-01T00:53:42,,,neutral,,Ingestion,neutral,,
2905,19044,fqworld,说早餐：烧饼蛋+温豆浆+苹果牛奶，真营养啊~,fqworld,吃,温豆浆,2010-07-01T00:53:42,,,neutral,,Ingestion,neutral,,
2906,19044,fqworld,说早餐：烧饼蛋+温豆浆+苹果牛奶，真营养啊~,fqworld,吃,苹果牛奶,2010-07-01T00:53:42,,,neutral,,Ingestion,neutral,,
2907,15412,fqworld,说在上程式语法的课...,fqworld,上,程式语法的课,2010-01-26T10:42:41,,,neutral,,Studying,neutral,,
2908,17930,fqworld,谢老王～小耳罩换皮ＸＤＤ#IFTTT,fqworld,换,皮,2014-11-18T13:12:26,,,neutral,,Cause_change,neutral,,
2909,17930,fqworld,谢老王～小耳罩换皮ＸＤＤ#IFTTT,fqworld,换,小耳罩,2014-11-18T13:12:26,,,neutral,,Cause_change,neutral,,
2910,5318,fqworld,WillerLee洗出来了^^#IFTTT,fqworld,洗,WillerLee,2013-09-20T09:07:16,,,neutral,,Grooming,neutral,,
2911,17084,fqworld,反正头都洗了，那就上润丝吧...#IFTTT,fqworld,洗,头,2014-10-07T15:07:35,,,neutral,,Grooming,neutral,,
2912,17084,fqworld,反正头都洗了，那就上润丝吧...#IFTTT,fqworld,上,润丝,2014-10-07T15:07:35,,,neutral,,Using,neutral,,
2913,18916,fqworld,说ISO1600底片洗出来颗粒乱粗的...,fqworld,洗,ISO1600底片,2010-08-17T06:15:59,,,neutral,,Creating,neutral,,
2914,24622,fqworld,说(套快到机的一半价格了),fqworld,買,套,2010-07-14T09:42:37,,,neutral,,Commerce_buy,neutral,,
2915,30056,fqworld,Photo:真的要说Godfinger超好玩的啦~马上入迷，一下子就玩了一两小时。,fqworld,玩,Godfinger,2010-11-05T04:23:32,,,positive,超好玩,Competition-Play,positive,超好玩,
2916,14201,fqworld,说看着足球，竟然还有卡马下降这回事,fqworld,看着,足球,2010-07-07T20:05:53,,,neutral,,Perception_active-Look,neutral,,
2917,14201,fqworld,说看着足球，竟然还有卡马下降这回事,卡马,下降,,2010-07-07T20:05:53,,,neutral,,Cause_change_of_position_on_a_scale-Downgrade,neutral,,
2918,22768,fqworld,说面线糊~面线糊~,fqworld,吃,面线糊,2010-08-16T04:42:50,,,neutral,,Ingestion,neutral,,
2919,7691,fqworld,一个朋友说：我看新闻，还是会回到我最爱的twitter,朋友,说,我看新闻，还是会回到我最爱的twitter,2015-03-23T15:31:33,,,neutral,,Telling,neutral,,
2920,29999,fqworld,TizzyBac@红楼河岸留言now!!,TizzyBac,@,红楼河岸留言,2010-09-01T22:56:07,,,neutral,,Presence,neutral,,
2921,29999,fqworld,TizzyBac@红楼河岸留言now!!,fqworld,@,红楼河岸留言,2010-09-01T22:56:07,,,neutral,,Presence,neutral,,
2922,22654,fqworld,晚上听几个学生的表演,fqworld,听,学生的表演,2010-06-18T11:17:12,,,neutral,,Perception_active-Listen,neutral,,
2923,15045,fqworld,人多到爆，不吃(@林记臭豆腐w/2others)[pic]:,fqworld,@,林记臭豆腐,2012-12-30T06:23:52,,,neutral,,Presence,neutral,,
2924,31226,fqworld,说今天打了一天篮球...结算是罚二中二，外线大概是投六、七个中二吧...,fqworld,中,二,2010-05-23T15:46:29,,,neutral,,Getting,neutral,,
2924,31226,fqworld,说今天打了一天篮球...结算是罚二中二，外线大概是投六、七个中二吧...,fqworld,中,二,2010-05-23T15:46:29,,,neutral,,Getting,neutral,,
2925,31226,fqworld,说今天打了一天篮球...结算是罚二中二，外线大概是投六、七个中二吧...,fqworld,打,篮球,2010-05-23T15:46:29,,,neutral,,Exercising,neutral,,
2926,31226,fqworld,说今天打了一天篮球...结算是罚二中二，外线大概是投六、七个中二吧...,fqworld,投,六、七个,2010-05-23T15:46:29,,,neutral,,Cause_motion,neutral,,
2927,31226,fqworld,说今天打了一天篮球...结算是罚二中二，外线大概是投六、七个中二吧...,fqworld,罚,二,2010-05-23T15:46:29,,,neutral,,Cause_motion,neutral,,
2928,20256,fqworld,松山路、永吉路口的天桥拆了...#IFTTT,fqworld,經過,松山路、永吉路口,2013-09-08T16:16:52,,,neutral,,Motion,neutral,,
2929,25662,fqworld,一日两战，果然就抽筋了#IFTTT,fqworld,抽筋,,2014-07-19T10:59:47,,,negative,抽筋,Perception_body-Pain,negative,抽筋,
2930,25400,fqworld,直播！#IFTTT,fqworld,直播,,2015-02-26T04:28:38,,,neutral,,Performing_arts-Show,neutral,,
2931,8082,fqworld,说也在修图模式中...（累）,fqworld,修,图,2010-07-18T05:48:10,累,,negative,,Creating,negative,,累
2932,22042,fqworld,"说看着看着，发现这个-""(FlickrLingerieFootball)""，还挺妙的",fqworld,看着,(FlickrLingerieFootball),2010-06-28T15:21:07,,,positive,妙,Perception_active-Look,positive,妙,
2933,26051,fqworld,说我们摇笔杆的换来的就是这一分半啊呜呜~,fqworld,换,一分半,2010-06-25T05:56:09,呜呜,,negative,,Getting,negative,,呜呜
2934,26051,fqworld,说我们摇笔杆的换来的就是这一分半啊呜呜~,fqworld,摇笔杆,,2010-06-25T05:56:09,,,neutral,,Creating-Write,neutral,,
2935,33041,fqworld,说下午又有同事请喝五十岚了,fqworld,喝,五十岚,2010-01-12T04:08:31,,,neutral,,Ingestion,neutral,,
2936,33041,fqworld,说下午又有同事请喝五十岚了,同事,请,五十岚,2010-01-12T04:08:31,,,neutral,,Giving,neutral,,
2937,18825,fqworld,好奇重看电影21，到底牌要怎么算，我还是搞不懂,fqworld,看,电影21,2010-03-05T17:26:24,,,neutral,,Perception_active-Look,neutral,,
2938,7100,fqworld,@atticus^^Cushi也可以解决这个需求,Cushi,解决,这个需求,2011-01-29T04:51:39,,,neutral,,Resolve_problem,neutral,,
2939,29264,fqworld,"说哀哀去维基查查""黑虎事件""就更觉得辛酸啊，火车头涂鸿钦怎么这么坏啊",fqworld,查,黑虎事件,2010-01-26T04:08:27,辛酸,,negative,,Scrutiny,negative,,辛酸
2940,29264,fqworld,"说哀哀去维基查查""黑虎事件""就更觉得辛酸啊，火车头涂鸿钦怎么这么坏啊",fqworld,去,维基,2010-01-26T04:08:27,,,neutral,,Using,neutral,,
2941,24442,fqworld,在需要100个博爱座的地方#IFTTT,fqworld,在,需要100个博爱座的地方,2014-12-08T13:33:02,,,neutral,,Presence,neutral,,
2942,29242,fqworld,说去帮经销商简报，说明产品，结果回到公司才发现...笔电放在经销商那边....,fqworld,发现,笔电放在经销商那边,2010-07-07T04:14:24,,,neutral,,Becoming_aware,neutral,,
2943,29242,fqworld,说去帮经销商简报，说明产品，结果回到公司才发现...笔电放在经销商那边....,fqworld,说明,产品,2010-07-07T04:14:24,,,neutral,,Telling,neutral,,
2944,29242,fqworld,说去帮经销商简报，说明产品，结果回到公司才发现...笔电放在经销商那边....,fqworld,回到,公司,2010-07-07T04:14:24,,,neutral,,Motion,neutral,,
2945,29242,fqworld,说去帮经销商简报，说明产品，结果回到公司才发现...笔电放在经销商那边....,fqworld,帮,经销商,2010-07-07T04:14:24,,,neutral,,Assistance,neutral,,
2946,29242,fqworld,说去帮经销商简报，说明产品，结果回到公司才发现...笔电放在经销商那边....,fqworld,简报,,2010-07-07T04:14:24,,,neutral,,Telling,neutral,,
2947,16448,fqworld,ohya中文输入顺多了,fqworld,输入,中文,2010-05-23T16:51:20,,,positive,顺,Sending-Texing,positive,顺,
2948,30526,fqworld,说下午在湖水岸吃的餐,fqworld,吃,餐,2010-06-06T15:22:35,,,neutral,,Ingestion,neutral,,
2949,30526,fqworld,说下午在湖水岸吃的餐,fqworld,在,湖水岸,2010-06-06T15:22:35,,,neutral,,Presence,neutral,,
2950,20438,fqworld,说晚上吃好多红豆饼,fqworld,吃,红豆饼,2010-01-18T17:28:01,,,neutral,,Ingestion,neutral,,
2951,15644,fqworld,说德国与阿根廷一战，是一场残忍的屠杀...,fqworld,看,德国与阿根廷一战,2010-07-03T17:43:00,,,neutral,,Perception_active-Look,neutral,,
2952,24085,fqworld,说分不清是昨晚的啤酒还是咖啡的影响,fqworld,喝,啤酒,2010-08-04T06:57:41,,,neutral,,Ingestion,neutral,,
2953,24085,fqworld,说分不清是昨晚的啤酒还是咖啡的影响,fqworld,喝,咖啡,2010-08-04T06:57:41,,,neutral,,Ingestion,neutral,,
2954,24226,fqworld,中午吃美国加州的拉面店,fqworld,吃,拉面,2010-04-09T20:57:56,,,neutral,,Ingestion,neutral,,
2955,24226,fqworld,中午吃美国加州的拉面店,fqworld,在,美国加州,2010-04-09T20:57:56,,,neutral,,Presence,neutral,,
2956,24226,fqworld,中午吃美国加州的拉面店,fqworld,在,拉面店,2010-04-09T20:57:56,,,neutral,,Presence,neutral,,
2957,5178,fqworld,说今天报纸iPhone广告有够大,fqworld,看,iPhone广告,2010-09-16T08:49:52,,,neutral,,Perception_active-Look,neutral,,
2958,5178,fqworld,说今天报纸iPhone广告有够大,fqworld,看,报纸,2010-09-16T08:49:52,,,neutral,,Perception_active-Look,neutral,,
2959,28441,fqworld,说Ya~今天美签顺利到手,fqworld,到手,美签,2010-03-29T17:01:23,,,positive,顺利,Getting,positive,顺利,
2960,11804,fqworld,说(高雄英国打狗领事官邸)，门口摊贩大肠包小肠一份卖70...,门口摊贩,卖,大肠包小肠,2010-02-23T06:48:29,,,neutral,,Commerce_sell,neutral,,
2961,11804,fqworld,说(高雄英国打狗领事官邸)，门口摊贩大肠包小肠一份卖70...,fqworld,在,高雄英国打狗领事官邸,2010-02-23T06:48:29,,,neutral,,Presence,neutral,,
2962,19243,fqworld,Photo:台东关山镇花海,fqworld,在,台东关山镇,2010-10-22T02:53:23,,,neutral,,Presence,neutral,,
2963,18169,fqworld,我妹传来的企鹅祝福#IFTTT,妹,传,企鹅祝福,2014-01-19T05:20:16,,,neutral,,Sending,neutral,,
2964,22402,fqworld,今天想买KD背心，结果店员说卖完了,店员,说,卖完了,2016-06-22T10:42:20,,,neutral,,Telling,neutral,,
2965,11925,fqworld,翻出两张旧照片(Kash、小罗、Pala-chan后面是小春)#IFTTT,fqworld,翻出,照片,2013-12-22T13:16:51,,,neutral,,Seeking,neutral,,
2966,15808,fqworld,分享用iPad看TizzyBac铁之贝克,fqworld,用,iPad,2010-04-16T19:30:58,,,neutral,,Using,neutral,,
2967,15808,fqworld,分享用iPad看TizzyBac铁之贝克,fqworld,看,TizzyBac铁之贝克,2010-04-16T19:30:58,,,neutral,,Perception_active-Look,neutral,,
2968,7380,fqworld,现在在播料理鼠王,fqworld,看,料理鼠王,2010-08-15T07:17:52,,,neutral,,Perception_active-Look,neutral,,
2969,17052,fqworld,说昨天黄大姐讲到声泪俱下，我真是也快要落泪了,黄大姐,流,淚,2010-08-11T06:00:05,,,negative,落泪,Excreting,negative,声泪俱下,
2970,17052,fqworld,说昨天黄大姐讲到声泪俱下，我真是也快要落泪了,黄大姐,讲,,2010-08-11T06:00:05,,,neutral,,Telling,negative,声泪俱下,
2971,22448,fqworld,说刚刚被测速照像了,测速,照像,fqworld,2010-06-04T16:10:40,,,neutral,,Create_representation-Create_photo,neutral,,
2972,13227,fqworld,说结果后来看重播才知Utah还是输掉了,fqworld,看,重播,2010-05-10T01:21:25,,,neutral,,Perception_active-Look,neutral,,
2973,30966,fqworld,回来一趟#IFTTT,fqworld,回来,,2014-03-22T15:00:38,,,neutral,,Motion,neutral,,
2974,33071,fqworld,说刚从苹果优势回来，遇到8e8e~,fqworld,遇到,8e8e,2010-05-17T07:40:30,,,neutral,,Meet_with,neutral,,
2975,33071,fqworld,说刚从苹果优势回来，遇到8e8e~,fqworld,回来,,2010-05-17T07:40:30,,,neutral,,Motion,neutral,,
2976,29700,fqworld,说(9999来自学姐的满心祝福)谢谢学姐^^,fqworld,收到,学姐的满心祝福,2010-09-21T21:17:41,,,neutral,,Getting,neutral,,
2977,6393,fqworld,在垦丁大街上吃卤味,fqworld,在,垦丁大街,2010-02-19T10:23:35,,,neutral,,Presence,neutral,,
2978,6393,fqworld,在垦丁大街上吃卤味,fqworld,吃,卤味,2010-02-19T10:23:35,,,neutral,,Ingestion,neutral,,
2979,21597,fqworld,晚上吃辽宁街担仔面,fqworld,吃,担仔面,2010-05-28T11:24:47,,,neutral,,Ingestion,neutral,,
2980,21597,fqworld,晚上吃辽宁街担仔面,fqworld,在,辽宁街,2010-05-28T11:24:47,,,neutral,,Presence,neutral,,
2981,31176,fqworld,深夜的捷运竟然出现两个世界，几个车厢人超多，但是有的却很少人,fqworld,搭,捷运,2010-01-25T15:53:30,,,neutral,,Board_vehicle-Board,neutral,,
2982,7351,fqworld,印出12张A3...简直是史诗等级的专案timetable啊...#IFTTT,fqworld,印出,A3,2013-12-19T02:27:47,,,neutral,,Create_representation-Scan_or_print,neutral,,
2983,28908,fqworld,说昨晚看到TVBS某节目讨论，政府要立法管制部落格与置入文的事情，事实上电视新闻、平面媒体才是置入的大宗，为何不顺便管管?,fqworld,看到,TVBS某节目,2010-07-04T10:55:37,,,neutral,,Perception_active-Look,neutral,,
2984,5737,fqworld,说史丹佛大学校园,fqworld,在,史丹佛大学校园,2010-05-03T10:04:45,,,neutral,,Presence,neutral,,
2985,24161,fqworld,牛奶雪白的猪肚鸡汤火锅#IFTTT,fqworld,吃,牛奶雪白的猪肚鸡汤火锅,2013-12-22T13:48:49,,,neutral,,Ingestion,neutral,,
2986,28302,fqworld,@嘉兴街吉斯义大利面,fqworld,@,嘉兴街吉斯义大利面,2010-08-30T13:47:59,,,neutral,,Presence,neutral,,
2987,7821,fqworld,刚刚在往LA的高速公路上，看到对向车道有如F1safetycar出巡的奇景,fqworld,看到,对向车道有如F1safetycar出巡的奇景,2010-04-11T19:04:11,,,neutral,,Perception_active-Look,neutral,,
2988,7821,fqworld,刚刚在往LA的高速公路上，看到对向车道有如F1safetycar出巡的奇景,fqworld,在,往LA的高速公路上,2010-04-11T19:04:11,,,neutral,,Presence,neutral,,
2989,27420,fqworld,说年纪一把，没有把捍卫战士TopGun从头看过,fqworld,看,捍卫战士TopGun,2010-01-25T16:19:26,,,neutral,,Perception_active-Look,neutral,,
2990,5319,fqworld,说Ryan杀了D3s....(欢呼+羨慕),Ryan,杀,D3s,2010-07-01T06:04:57,,,positive,欢呼+羨慕,Commerce_buy,neutral,,
2991,5581,fqworld,说一碗揪片+科学面+大珍奶,fqworld,吃,揪片,2010-08-13T05:42:36,,,neutral,,Ingestion,neutral,,
2992,5581,fqworld,说一碗揪片+科学面+大珍奶,fqworld,吃,大珍奶,2010-08-13T05:42:36,,,neutral,,Ingestion,neutral,,
2993,5581,fqworld,说一碗揪片+科学面+大珍奶,fqworld,吃,科学面,2010-08-13T05:42:36,,,neutral,,Ingestion,neutral,,
2994,26670,fqworld,说因为下过雨，天空清到可以从复兴南路一路看到松山路口的大楼ㄟ,fqworld,看到,松山路口的大楼,2010-09-02T03:00:02,,,neutral,,Perception_active-Look,neutral,,
2995,7323,fqworld,"我前一部掉泪的电影是已经N年以前的狮子王了，但""风起""&gt;&lt;...#IFTTT",fqworld,看,风起,2013-10-13T18:35:39,,,neutral,,Perception_active-Look,neutral,,
2996,7323,fqworld,"我前一部掉泪的电影是已经N年以前的狮子王了，但""风起""&gt;&lt;...#IFTTT",fqworld,看,狮子王,2013-10-13T18:35:39,,,neutral,,Perception_active-Look,neutral,,
2997,9303,fqworld,短短特辑#IFTTT,fqworld,看,短短特辑,2014-01-19T03:59:44,,,neutral,,Perception_active-Look,neutral,,
2998,6574,fqworld,说鬼打墙的早上，衣服还会穿反...,fqworld,穿,衣服,2010-07-30T00:53:25,,,neutral,,Wearing-Wearing,neutral,,
2999,18355,fqworld,捷运上身旁一个辣妹，拿个纸笔猛写，我一看那表格叫作“公主联络表”,辣妹,拿,纸,2010-03-23T12:44:23,,,neutral,,Holding,neutral,,
3000,18355,fqworld,捷运上身旁一个辣妹，拿个纸笔猛写，我一看那表格叫作“公主联络表”,fqworld,搭,捷运,2010-03-23T12:44:23,,,neutral,,Board_vehicle-Board,neutral,,
3001,18355,fqworld,捷运上身旁一个辣妹，拿个纸笔猛写，我一看那表格叫作“公主联络表”,fqworld,看,“公主联络表”,2010-03-23T12:44:23,,,neutral,,Perception_active-Look,neutral,,
3002,18355,fqworld,捷运上身旁一个辣妹，拿个纸笔猛写，我一看那表格叫作“公主联络表”,辣妹,拿,笔,2010-03-23T12:44:23,,,neutral,,Holding,neutral,,
3003,18355,fqworld,捷运上身旁一个辣妹，拿个纸笔猛写，我一看那表格叫作“公主联络表”,辣妹,写,“公主联络表”,2010-03-23T12:44:23,,,neutral,,Creating-Write,neutral,,
3004,6365,fqworld,说听说iPad周边，使用者最需要的是立架(笔记~),fqworld,听说,iPad周边，使用者最需要的是立架,2010-07-13T02:20:20,,,neutral,,Perception_active-Listen,neutral,,
3005,10019,fqworld,往台东的莒光号路上,fqworld,往,台东,2010-08-20T12:23:11,,,neutral,,Motion,neutral,,
3006,10019,fqworld,往台东的莒光号路上,fqworld,搭,莒光号,2010-08-20T12:23:11,,,neutral,,Board_vehicle-Board,neutral,,
3007,28199,fqworld,说FQ料理厨房-(昨天半夜自己动手的午餐便当),fqworld,做,午餐便当,2010-08-26T07:09:12,,,neutral,,Cooking_creation,neutral,,
3008,26271,fqworld,说天气热还是在办公室吃西瓜喝饮料就好，不去吃饭了,fqworld,吃,西瓜,2010-07-08T04:12:43,,,neutral,,Ingestion,neutral,,
3009,26271,fqworld,说天气热还是在办公室吃西瓜喝饮料就好，不去吃饭了,fqworld,喝,饮料,2010-07-08T04:12:43,,,neutral,,Ingestion,neutral,,
3010,26271,fqworld,说天气热还是在办公室吃西瓜喝饮料就好，不去吃饭了,fqworld,在,办公室,2010-07-08T04:12:43,,,neutral,,Presence,neutral,,
3011,28659,fqworld,好奇晚上去国父纪念馆附近看灯，觉得没啥看头，但是人很多,fqworld,去,国父纪念馆,2010-03-06T16:18:24,,,negative,觉得没啥看头,Motion,negative,觉得没啥看头,
3012,28659,fqworld,好奇晚上去国父纪念馆附近看灯，觉得没啥看头，但是人很多,fqworld,看,灯,2010-03-06T16:18:24,,,negative,觉得没啥看头,Perception_active-Look,negative,觉得没啥看头,
3013,10615,fqworld,我朋友都跟电销妹要facebook,我朋友,要,facebook,2010-09-01T18:43:42,,,neutral,,Request,neutral,,
3014,6562,fqworld,到公司加班，警卫特别交代：记得要写楼层喔:)))#IFTTT,fqworld,加班,,2013-10-20T07:55:10,,,neutral,,Work,neutral,,
